"fips","state","year","months_after_jan20","cases_total","deaths_total","pop_total","cases_per_100000","deaths_per_100000"
30,"Montana",2020,5,515,17,1050649,49.0173216745078,1.6180475115857
30,"Montana",2020,6,967,22,1050649,92.0383496296099,2.09394383852267
30,"Montana",2020,7,3977,60,1050649,378.527938445665,5.71075592324363
30,"Montana",2020,8,7440,104,1050649,708.13373448221,9.89864360028896
30,"Montana",2020,9,13179,180,1050649,1254.36753854046,17.1322677697309
30,"Montana",2020,10,32801,377,1050649,3121.97508397191,35.8825830510475
30,"Montana",2020,11,62256,684,1050649,5925.48034595759,65.1026175249774
30,"Montana",2020,12,81701,962,1050649,7776.24116141547,91.5624533026729
30,"Montana",2021,13,93961,1234,1050649,8943.13895506492,117.451213488044
30,"Montana",2021,14,99999,1358,1050649,9517.831359474,129.253442396081
30,"Montana",2021,15,104677,1437,1050649,9963.07996295623,136.772604361685
30,"Montana",2021,16,108931,1572,1050649,10367.9725579142,149.621805188983
30,"Montana",2021,17,111928,1613,1050649,10653.2248162802,153.524155069866
30,"Montana",2021,18,113862,1665,1050649,10837.3015155394,158.473476870011
30,"Montana",2021,19,116480,1704,1050649,11086.4808323236,162.185468220119
30,"Montana",2021,20,127248,1800,1050649,12111.3711620151,171.322677697309
30,"Montana",2021,21,151184,2009,1050649,14389.5820583278,191.215144163274
30,"Montana",2021,22,169674,2242,1050649,16149.4466753407,213.391912998537
31,"Nebraska",2020,1,0,0,1914571,0,0
31,"Nebraska",2020,2,13,0,1914571,0.679003285853593,0
31,"Nebraska",2020,3,199,4,1914571,10.3939733757589,0.208924087954952
31,"Nebraska",2020,4,4332,70,1914571,226.264787255213,3.65617153921166
31,"Nebraska",2020,5,14101,178,1914571,736.509641063194,9.29712191399535
31,"Nebraska",2020,6,19194,279,1914571,1002.52223605184,14.5724551348579
31,"Nebraska",2020,7,26211,338,1914571,1369.02731734681,17.6540854321934
31,"Nebraska",2020,8,34287,402,1914571,1790.84505092786,20.9968708394727
31,"Nebraska",2020,9,45564,493,1914571,2379.85428589486,25.7498938404478
31,"Nebraska",2020,10,70761,654,1914571,3695.91934694509,34.1590883806346
31,"Nebraska",2020,11,129043,1047,1914571,6740.04777049271,54.6858800222086
31,"Nebraska",2020,12,167795,1690,1914571,8764.10433460028,88.2704271609671
31,"Nebraska",2021,13,191763,2025,1914571,10015.9774696264,105.767819527194
31,"Nebraska",2021,14,201298,2199,1914571,10514.000264289,114.856017353235
31,"Nebraska",2021,15,209602,2282,1914571,10947.7266708835,119.1911921783
31,"Nebraska",2021,16,219826,2366,1914571,11481.7366396963,123.578598025354
31,"Nebraska",2021,17,223676,2495,1914571,11682.8260743529,130.316399861901
31,"Nebraska",2021,18,224753,2520,1914571,11739.0788850348,131.62217541162
31,"Nebraska",2021,19,228450,2550,1914571,11932.1769733272,133.189106071282
31,"Nebraska",2021,20,244254,2590,1914571,12757.6360448372,135.278346950831
31,"Nebraska",2021,21,266449,2684,1914571,13916.9035778772,140.188063017773
31,"Nebraska",2021,22,278976,2749,1914571,14571.2015903302,143.583079447041
32,"Nevada",2020,1,0,0,2972382,0,0
32,"Nevada",2020,2,0,0,2972382,0,0
32,"Nevada",2020,3,1113,26,2972382,37.4447160560116,0.874719332844836
32,"Nevada",2020,4,5053,243,2972382,169.998338033268,8.17526145697289
32,"Nevada",2020,5,8628,419,2972382,290.272246299433,14.0964384793072
32,"Nevada",2020,6,18582,507,2972382,625.155178573952,17.0570269904743
32,"Nevada",2020,7,48142,831,2972382,1619.643773916,27.9573755997715
32,"Nevada",2020,8,69318,1305,2972382,2332.06902746686,43.9041818985581
32,"Nevada",2020,9,80084,1600,2972382,2694.27011736715,53.8288820212207
32,"Nevada",2020,10,100844,1779,2972382,3392.69986159249,59.8509881973447
32,"Nevada",2020,11,152726,2149,2972382,5138.16864723309,72.298917164752
32,"Nevada",2020,12,225165,3136,2972382,7575.2376376926,105.504608761593
32,"Nevada",2021,13,278447,4271,2972382,9367.80669510177,143.689471945396
32,"Nevada",2021,14,293815,4957,2972382,9884.8331069156,166.768605111994
32,"Nevada",2021,15,303799,5249,2972382,10220.725330728,176.592376080867
32,"Nevada",2021,16,315438,5464,2972382,10612.2968043811,183.825632102469
32,"Nevada",2021,17,323748,5586,2972382,10891.8705603788,187.930084356587
32,"Nevada",2021,18,333712,5681,2972382,11227.089923166,191.126174226597
32,"Nevada",2021,19,356401,5912,2972382,11990.4171132782,198.89771906841
32,"Nevada",2021,20,390600,6510,2972382,13140.9758234305,219.016263723842
32,"Nevada",2021,21,421319,7150,2972382,14174.4567151867,240.54781653233
32,"Nevada",2021,22,444855,7513,2972382,14966.2795697188,252.760244140894
33,"New Hampshire",2020,1,0,0,1348124,0,0
33,"New Hampshire",2020,2,0,0,1348124,0,0
33,"New Hampshire",2020,3,367,3,1348124,27.2230150935671,0.222531458530521
33,"New Hampshire",2020,4,2146,72,1348124,159.184170002166,5.3407550047325
33,"New Hampshire",2020,5,4651,245,1348124,344.997937875151,18.1734024466592
33,"New Hampshire",2020,6,5782,371,1348124,428.892297741157,27.5197237049411
33,"New Hampshire",2020,7,6583,415,1348124,488.308197168806,30.7835184300554
33,"New Hampshire",2020,8,7275,432,1348124,539.638786936513,32.044530028395
33,"New Hampshire",2020,9,8266,439,1348124,613.148345404429,32.5637700982996
33,"New Hampshire",2020,10,11084,483,1348124,822.179562117431,35.8275648234139
33,"New Hampshire",2020,11,20994,526,1348124,1557.27514679659,39.0171823956847
33,"New Hampshire",2020,12,44028,759,1348124,3265.87168539392,56.3004590082218
33,"New Hampshire",2021,13,65695,1057,1348124,4873.06805605419,78.4052505555869
33,"New Hampshire",2021,14,75424,1170,1348124,5594.73757606867,86.7872688269032
33,"New Hampshire",2021,15,84176,1238,1348124,6243.93601775504,91.8313152202616
33,"New Hampshire",2021,16,94886,1303,1348124,7038.373324709,96.6528301550896
33,"New Hampshire",2021,17,98726,1353,1348124,7323.21359162807,100.361687797265
33,"New Hampshire",2021,18,99504,1372,1348124,7380.92341654032,101.771053701292
33,"New Hampshire",2021,19,100657,1387,1348124,7466.44967376888,102.883710993944
33,"New Hampshire",2021,20,107689,1417,1348124,7988.06341256442,105.109025579249
33,"New Hampshire",2021,21,120268,1481,1348124,8921.1378181829,109.856363361234
33,"New Hampshire",2021,22,131255,1539,1348124,9736.12219647451,114.158638226157
34,"New Jersey",2020,1,0,0,8878503,0,0
34,"New Jersey",2020,2,0,0,8878503,0,0
34,"New Jersey",2020,3,18696,267,8878503,210.576039676959,3.00726372452653
34,"New Jersey",2020,4,118652,7228,8878503,1336.39646233154,81.4101206025385
34,"New Jersey",2020,5,160445,11698,8878503,1807.11770892007,131.75644587832
34,"New Jersey",2020,6,173521,15035,8878503,1954.39478930176,169.341610854893
34,"New Jersey",2020,7,183535,15825,8878503,2067.18407371153,178.239507268286
34,"New Jersey",2020,8,193740,15953,8878503,2182.12462168453,179.681191750456
34,"New Jersey",2020,9,207062,16122,8878503,2332.17243943039,181.584665793321
34,"New Jersey",2020,10,239679,16350,8878503,2699.54292970335,184.152666277187
34,"New Jersey",2020,11,339133,16993,8878503,3819.70924602943,191.394878168088
34,"New Jersey",2020,12,479381,19042,8878503,5399.34491208709,214.473093042825
34,"New Jersey",2021,13,696831,21484,8878503,7848.51905777359,241.977729804225
34,"New Jersey",2021,14,789354,23252,8878503,8890.62041202216,261.890996714198
34,"New Jersey",2021,15,908812,24528,8878503,10236.0949813274,276.262788895831
34,"New Jersey",2021,16,997891,25554,8878503,11239.4060124776,287.818791073225
34,"New Jersey",2021,17,1016332,26212,8878503,11447.1099463502,295.22995036438
34,"New Jersey",2021,18,1023395,26452,8878503,11526.6616455499,297.933108768449
34,"New Jersey",2021,19,1039353,26602,8878503,11706.3991531005,299.622582770992
34,"New Jersey",2021,20,1091966,26882,8878503,12298.9877910724,302.776267575739
34,"New Jersey",2021,21,1154570,27427,8878503,13004.1066607738,308.914689784978
34,"New Jersey",2021,22,1185863,27805,8878503,13356.5647271843,313.172164271387
35,"New Mexico",2020,1,0,0,2092454,0,0
35,"New Mexico",2020,2,0,0,2092454,0,0
35,"New Mexico",2020,3,315,5,2092454,15.0540943791357,0.2389538790339
35,"New Mexico",2020,4,3411,123,2092454,163.014336276927,5.87826542423394
35,"New Mexico",2020,5,7689,356,2092454,367.463275178331,17.0135161872137
35,"New Mexico",2020,6,12147,497,2092454,580.514553724956,23.7520155759697
35,"New Mexico",2020,7,20600,642,2092454,984.489981619668,30.6816780679527
35,"New Mexico",2020,8,25352,779,2092454,1211.59174825349,37.2290143534816
35,"New Mexico",2020,9,29435,877,2092454,1406.72148587257,41.912510382546
35,"New Mexico",2020,10,46490,1018,2092454,2221.7931672572,48.651009771302
35,"New Mexico",2020,11,97095,1568,2092454,4640.2453769593,74.935936465031
35,"New Mexico",2020,12,142897,2479,2092454,6829.15849046144,118.473333225008
35,"New Mexico",2021,13,174064,3285,2092454,8318.65360003135,156.992698525272
35,"New Mexico",2021,14,185132,3716,2092454,8847.60190666079,177.590522897994
35,"New Mexico",2021,15,191652,3939,2092454,9159.197764921,188.247865902906
35,"New Mexico",2021,16,197733,4069,2092454,9449.81347260203,194.460666757788
35,"New Mexico",2021,17,202821,4265,2092454,9692.97293990692,203.827658815917
35,"New Mexico",2021,18,205542,4342,2092454,9823.01164087717,207.507548553039
35,"New Mexico",2021,19,210416,4412,2092454,10055.9438821594,210.852902859513
35,"New Mexico",2021,20,232614,4520,2092454,11116.8035235183,216.014306646646
35,"New Mexico",2021,21,253024,4803,2092454,12092.2132577347,229.539096199964
35,"New Mexico",2021,22,267909,4975,2092454,12803.5789556186,237.75910963873
36,"New York",2020,1,0,0,19572319,0,0
36,"New York",2020,2,0,0,19572319,0,0
36,"New York",2020,3,76211,1929,19572319,389.381554633357,9.85575597863493
36,"New York",2020,4,309696,23616,19572319,1582.31633154967,120.660203831748
36,"New York",2020,5,375575,29699,19572319,1918.90904700664,151.739811720829
36,"New York",2020,6,398142,31776,19572319,2034.20964066649,162.351737676052
36,"New York",2020,7,419723,32372,19572319,2144.47250732016,165.396854608797
36,"New York",2020,8,439480,32541,19572319,2245.41608993804,166.260318973955
36,"New York",2020,9,463369,32757,19572319,2367.4711208212,167.363918399245
36,"New York",2020,10,512223,33152,19572319,2617.07874268757,169.382074755679
36,"New York",2020,11,652748,34150,19572319,3335.05702620114,174.481112841049
36,"New York",2020,12,979040,37557,19572319,5002.16658026062,191.888350072365
36,"New York",2021,13,1420164,43178,19572319,7255.98228804671,220.607481412908
36,"New York",2021,14,1644124,47143,19572319,8400.25139586168,240.865683826224
36,"New York",2021,15,1871595,49790,19572319,9562.45910359421,254.38988604263
36,"New York",2021,16,2046322,51728,19572319,10455.184181292,264.291625330652
36,"New York",2021,17,2100633,52758,19572319,10732.6730164167,269.554159627176
36,"New York",2021,18,2113147,53095,19572319,10796.6102534912,271.275979100892
36,"New York",2021,19,2148445,53266,19572319,10976.9567929074,272.149661979247
36,"New York",2021,20,2276228,53847,19572319,11629.832928842,275.118140063014
36,"New York",2021,21,2424535,54933,19572319,12387.5714472056,280.666792729058
36,"New York",2021,22,2522102,55664,19572319,12886.066285758,284.40165930261
37,"North Carolina",2020,1,0,0,10264876,0,0
37,"North Carolina",2020,2,0,0,10264876,0,0
37,"North Carolina",2020,3,1527,10,10264876,14.8759712245915,0.0974195888971284
37,"North Carolina",2020,4,10507,385,10264876,102.358762054213,3.75065417253944
37,"North Carolina",2020,5,28686,911,10264876,279.457832710303,8.8749245485284
37,"North Carolina",2020,6,65064,1362,10264876,633.850813200276,13.2685480077889
37,"North Carolina",2020,7,122370,1947,10264876,1192.12350933416,18.9675939582709
37,"North Carolina",2020,8,167989,2733,10264876,1636.54193192397,26.6247736455852
37,"North Carolina",2020,9,211004,3565,10264876,2055.59229356497,34.7300834418263
37,"North Carolina",2020,10,274805,4400,10264876,2677.13901268754,42.8646191147365
37,"North Carolina",2020,11,364968,5296,10264876,3555.50325206072,51.5934142799192
37,"North Carolina",2020,12,541070,6811,10264876,5271.08169645693,66.3524819978342
37,"North Carolina",2021,13,758158,9381,10264876,7385.94406790691,91.3893163443962
37,"North Carolina",2021,14,859527,11241,10264876,8373.47669859821,109.509359879262
37,"North Carolina",2021,15,915456,12137,10264876,8918.33471734096,118.238155044445
37,"North Carolina",2021,16,970599,12676,10264876,9455.53555639639,123.489070886
37,"North Carolina",2021,17,1001893,13101,10264876,9760.40041789107,127.629403414128
37,"North Carolina",2021,18,1014682,13450,10264876,9884.99033013161,131.029347066638
37,"North Carolina",2021,19,1049288,13651,10264876,10222.120559469,132.98748080347
37,"North Carolina",2021,20,1215455,14485,10264876,11840.9126422959,141.112274517491
37,"North Carolina",2021,21,1397529,16541,10264876,13614.6700651815,161.14174199474
37,"North Carolina",2021,22,1462963,17713,10264876,14252.125403171,172.559317813484
38,"North Dakota",2020,1,0,0,756717,0,0
38,"North Dakota",2020,2,0,0,756717,0,0
38,"North Dakota",2020,3,126,3,756717,16.6508747655993,0.396449399180936
38,"North Dakota",2020,4,1067,19,756717,141.003836308686,2.51084619481259
38,"North Dakota",2020,5,2580,64,756717,340.946483295605,8.45758718252663
38,"North Dakota",2020,6,3585,88,756717,473.757032021218,11.6291823759741
38,"North Dakota",2020,7,6473,107,756717,855.405653632732,14.1400285707867
38,"North Dakota",2020,8,11820,147,756717,1562.01063277289,19.4260205598658
38,"North Dakota",2020,9,21849,250,756717,2887.34097423475,33.0374499317446
38,"North Dakota",2020,10,43921,529,756717,5804.15135380862,69.9072440555716
38,"North Dakota",2020,11,79258,933,756717,10473.9288267609,123.295763145271
38,"North Dakota",2020,12,92502,1299,756717,12224.120774345,171.662589845345
38,"North Dakota",2021,13,97655,1447,756717,12905.0886923381,191.220760204938
38,"North Dakota",2021,14,99839,1475,756717,13193.7038549418,194.920954597293
38,"North Dakota",2021,15,103123,1498,756717,13627.6837972452,197.960399991014
38,"North Dakota",2021,16,107504,1523,756717,14206.6320698491,201.264144984188
38,"North Dakota",2021,17,109975,1543,756717,14533.1742249745,203.907140978728
38,"North Dakota",2021,18,110738,1559,756717,14634.0045221661,206.02153777436
38,"North Dakota",2021,19,111675,1570,756717,14757.8288845103,207.475185571356
38,"North Dakota",2021,20,117529,1592,756717,15531.4338121121,210.38248116535
38,"North Dakota",2021,21,132192,1645,756717,17469.1463255087,217.38642055088
38,"North Dakota",2021,22,143555,1737,756717,18970.7644998064,229.544202125762
39,"Ohio",2020,1,0,0,11655397,0,0
39,"Ohio",2020,2,0,0,11655397,0,0
39,"Ohio",2020,3,2199,55,11655397,18.8667962146635,0.471884398274894
39,"Ohio",2020,4,18027,975,11655397,154.666546321846,8.36522342396402
39,"Ohio",2020,5,35513,2155,11655397,304.691466107933,18.4892886960436
39,"Ohio",2020,6,51789,2863,11655397,444.334929131972,24.5637278592913
39,"Ohio",2020,7,91159,3489,11655397,782.118361133473,29.9346302832928
39,"Ohio",2020,8,123157,4138,11655397,1056.65212433347,35.5028661829365
39,"Ohio",2020,9,153987,4804,11655397,1321.16477885738,41.2169572602289
39,"Ohio",2020,10,215697,5301,11655397,1850.61907372181,45.4810762773675
39,"Ohio",2020,11,421063,6429,11655397,3612.60109801494,55.1589963001689
39,"Ohio",2020,12,700380,8962,11655397,6009.06172479582,76.8914177698108
39,"Ohio",2021,13,895792,11178,11655397,7685.64125271752,95.9040691621229
39,"Ohio",2021,14,967422,17299,11655397,8300.20633359807,148.420512831952
39,"Ohio",2021,15,1017566,18609,11655397,8730.42762936346,159.659941227227
39,"Ohio",2021,16,1072312,19284,11655397,9200.13277968996,165.45124975151
39,"Ohio",2021,17,1101934,19861,11655397,9454.28113688448,170.40174607523
39,"Ohio",2021,18,1111324,20309,11655397,9534.84467324451,174.245458992088
39,"Ohio",2021,19,1129277,20492,11655397,9688.87632055776,175.815547080893
39,"Ohio",2021,20,1220900,20866,11655397,10474.9756700694,179.024360989162
39,"Ohio",2021,21,1413972,21945,11655397,12131.4786617736,188.281874911683
39,"Ohio",2021,22,1511760,23616,11655397,12970.4719624737,202.618580902907
40,"Oklahoma",2020,1,0,0,3932870,0,0
40,"Oklahoma",2020,2,0,0,3932870,0,0
40,"Oklahoma",2020,3,566,23,3932870,14.3915257814268,0.584814651895435
40,"Oklahoma",2020,4,3618,222,3932870,91.9938874155515,5.64473272699072
40,"Oklahoma",2020,5,6506,334,3932870,165.426266314422,8.49252581448154
40,"Oklahoma",2020,6,13757,387,3932870,349.795442005457,9.84014218624058
40,"Oklahoma",2020,7,36456,541,3932870,926.95664997826,13.7558576815405
40,"Oklahoma",2020,8,58733,800,3932870,1493.38778042498,20.341379196363
40,"Oklahoma",2020,9,87199,1031,3932870,2217.18490567957,26.2149524393128
40,"Oklahoma",2020,10,122762,1337,3932870,3121.43549112989,33.9955299819216
40,"Oklahoma",2020,11,197745,1743,3932870,5028.00753648099,44.3187799240758
40,"Oklahoma",2020,12,290936,2489,3932870,7397.54937234132,63.2871160246843
40,"Oklahoma",2021,13,389472,3547,3932870,9902.99704795734,90.1885900118743
40,"Oklahoma",2021,14,424508,4428,3932870,10793.8477498621,112.589533851869
40,"Oklahoma",2021,15,438364,4953,3932870,11146.1604375431,125.938563949482
40,"Oklahoma",2021,16,448305,6788,3932870,11398.9275007819,172.59660248114
40,"Oklahoma",2021,17,453172,7291,3932870,11522.6793664677,185.386244650853
40,"Oklahoma",2021,18,457851,7388,3932870,11641.6510080425,187.852636878412
40,"Oklahoma",2021,19,480635,7485,3932870,12220.9734875549,190.319029105971
40,"Oklahoma",2021,20,551958,7812,3932870,14034.4837230826,198.633567852484
40,"Oklahoma",2021,21,613765,8949,3932870,15606.0332530696,227.543753035315
40,"Oklahoma",2021,22,637908,10540,3932870,16219.9106504919,267.997670912082
41,"Oregon",2020,1,0,0,4129803,0,0
41,"Oregon",2020,2,1,0,4129803,0.0242142300734442,0
41,"Oregon",2020,3,690,18,4129803,16.7078187506765,0.435856141321995
41,"Oregon",2020,4,2510,103,4129803,60.7777174843449,2.49406569756475
41,"Oregon",2020,5,4243,153,4129803,102.740978201624,3.70477720123696
41,"Oregon",2020,6,8695,210,4129803,210.542730488597,5.08498831542328
41,"Oregon",2020,7,18510,325,4129803,448.205398659452,7.86962477386936
41,"Oregon",2020,8,26723,467,4129803,647.076870252649,11.3080454442984
41,"Oregon",2020,9,33554,560,4129803,812.484275884346,13.5599688411287
41,"Oregon",2020,10,44923,690,4129803,1087.77585758933,16.7078187506765
41,"Oregon",2020,11,75454,919,4129803,1827.06051596166,22.2528774374952
41,"Oregon",2020,12,113929,1485,4129803,2758.70301803742,35.9581316590646
41,"Oregon",2021,13,142417,1972,4129803,3448.5180043697,47.7504617048319
41,"Oregon",2021,14,155597,2218,4129803,3767.66155673769,53.7071623028992
41,"Oregon",2021,15,165013,2396,4129803,3995.66274710924,58.0172952559723
41,"Oregon",2021,16,184838,2511,4129803,4475.70985831528,60.8019317144183
41,"Oregon",2021,17,201561,2700,4129803,4880.64442783348,65.3784211982993
41,"Oregon",2021,18,208680,2803,4129803,5053.02553172633,67.872486895864
41,"Oregon",2021,19,219756,2886,4129803,5321.2223440198,69.8822679919599
41,"Oregon",2021,20,276287,3211,4129803,6690.07698430167,77.7518927658293
41,"Oregon",2021,21,330054,3791,4129803,7992.00349266055,91.7961462084269
41,"Oregon",2021,22,356061,4275,4129803,8621.74297418061,103.515833563974
42,"Pennsylvania",2020,1,0,0,12791530,0,0
42,"Pennsylvania",2020,2,0,0,12791530,0,0
42,"Pennsylvania",2020,3,4997,72,12791530,39.0649124850585,0.5628724632628
42,"Pennsylvania",2020,4,48224,2580,12791530,376.999467616462,20.1695966002503
42,"Pennsylvania",2020,5,76218,5555,12791530,595.847408402279,43.4271740753452
42,"Pennsylvania",2020,6,91226,6695,12791530,713.175046300169,52.3393214103395
42,"Pennsylvania",2020,7,116787,7261,12791530,913.002588431564,56.7641243854332
42,"Pennsylvania",2020,8,138840,7743,12791530,1085.4057333251,60.5322428200536
42,"Pennsylvania",2020,9,164135,8216,12791530,1283.15377441166,64.2300021967661
42,"Pennsylvania",2020,10,212816,8883,12791530,1663.72591863522,69.4443901550479
42,"Pennsylvania",2020,11,366971,10439,12791530,2868.85931550018,81.6086895000051
42,"Pennsylvania",2020,12,646060,16020,12791530,5050.6858835495,125.239123075973
42,"Pennsylvania",2021,13,848244,21715,12791530,6631.29430177625,169.76077138544
42,"Pennsylvania",2021,14,935911,24056,12791530,7316.64624951042,188.061944114582
42,"Pennsylvania",2021,15,1030415,25150,12791530,8055.44762823525,196.614478486936
42,"Pennsylvania",2021,16,1156246,26275,12791530,9039.1532521911,205.409360725418
42,"Pennsylvania",2021,17,1206755,27268,12791530,9434.01610284305,213.172310114584
42,"Pennsylvania",2021,18,1216579,27725,12791530,9510.81692338602,216.744986721682
42,"Pennsylvania",2021,19,1229002,27850,12791530,9607.93587631816,217.722195859291
42,"Pennsylvania",2021,20,1300368,28235,12791530,10165.851934835,220.732000003127
42,"Pennsylvania",2021,21,1429940,29400,12791530,11178.8034738612,229.839589165643
42,"Pennsylvania",2021,22,1525813,30815,12791530,11928.3072470611,240.901596603377
72,"Puerto Rico",2020,1,0,0,3318447,0,0
